Date,TemperatureHighC,TemperatureAvgC,TemperatureLowC,DewpointHighC,DewpointAvgC,DewpointLowC,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxhPa,PressureMinhPa,WindSpeedMaxKMH,WindSpeedAvgKMH,GustSpeedMaxKMH,PrecipitationSumCM
23/01/2016,-3.1,-4.3,-5.4,-3.5,-5.3,-9.3,97,92,65,1020,1003,97,12,0,0.03
24/01/2016,2.3,-2,-6.3,-9.1,-12.4,-14.3,68,46,31,1020,1006,38,6,0,1.17
25/01/2016,5.2,0.3,-4.6,-4.1,-7.8,-10.8,75,55,40,1027,1019,19,3,0,0.71
26/01/2016,9.4,4.3,-0.8,-0.4,-1.7,-6.2,83,61,49,1023,1013,35,7,0,0
27/01/2016,8.2,3.9,-0.3,0.1,-5.2,-9.3,63,48,30,1021,1013,35,7,0,0
28/01/2016,6.9,2.1,-2.9,-3.7,-6.4,-7.8,79,52,36,1021,1004,30,4,0,0
29/01/2016,4.9,1.8,-1.4,-3.3,-6.2,-9.3,60,52,43,1011,997,45,8,0,0.63
30/01/2016,4.9,1.1,-2.7,-5.8,-8.7,-10.2,61,48,37,1020,1010,37,7,0,0
31/01/2016,14.5,8.3,2.2,3.2,-2.1,-5.8,83,56,30,1016,1008,28,6,0,0
01/02/2016,16.2,10.7,5.3,4.6,0.9,-4.2,75,53,38,1019,1007,30,6,0,0
02/02/2016,11,6.1,1.3,-0.7,-3.9,-5.4,69,50,33,1029,1019,22,3,0,0.08
03/02/2016,13.7,8.5,3.4,12.4,6.9,-1.9,96,85,64,1028,1009,47,7,0,2.67
04/02/2016,14.3,10.1,5.9,12.7,4.2,-4.3,95,65,43,1019,1011,31,5,0,0.03
05/02/2016,5.9,2.3,-1.2,1.4,-4.3,-10,98,70,37,1027,1017,52,8,0,1.27
06/02/2016,5.7,1.9,-1.9,-5.7,-8.1,-9.7,59,48,36,1031,1025,31,7,0,0
07/02/2016,8.6,3.9,-0.7,-2.8,-5.7,-8.3,68,50,31,1025,1013,41,5,0,0
